# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
200000	800000	800000	350000	0	0.35
200000	800000	800000	350000	0	0.35
200000	800000	800000	360000	0	0.36
200000	800000	800000	350000	0	0.35
200000	800000	800000	360000	0	0.36
200000	800000	800000	350000	0	0.35
200000	800000	800000	350000	0	0.35
200000	800000	800000	360000	0	0.36
200000	800000	800000	360000	0	0.36
200000	800000	800000	360000	0	0.36
# Ellapsed time: 9.17 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
2000000	8000000	8000000	3560000	0	3.56
2000000	8000000	8000000	3540000	0	3.54
2000000	8000000	8000000	3510000	0	3.51
2000000	8000000	8000000	3500000	0	3.5
2000000	8000000	8000000	3500000	0	3.5
2000000	8000000	8000000	3500000	0	3.5
2000000	8000000	8000000	3510000	0	3.51
2000000	8000000	8000000	3510000	0	3.51
2000000	8000000	8000000	3500000	0	3.5
2000000	8000000	8000000	3500000	0	3.5
# Ellapsed time: 86.56 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
10000000	40000000	40000000	17860000	0	17.86
10000000	40000000	40000000	17760000	0	17.76
10000000	40000000	40000000	17760000	0	17.76
10000000	40000000	40000000	17630000	0	17.63
10000000	40000000	40000000	17650000	0	17.65
10000000	40000000	40000000	17630000	0	17.63
10000000	40000000	40000000	17660000	0	17.66
10000000	40000000	40000000	17630000	0	17.63
10000000	40000000	40000000	17650000	0	17.65
10000000	40000000	40000000	17630000	0	17.63
# Ellapsed time: 435.81 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
20000000	80000000	80000000	35390000	0	35.39
20000000	80000000	80000000	35210000	0	35.21
20000000	80000000	80000000	35170000	0	35.17
20000000	80000000	80000000	34950000	0	34.95
20000000	80000000	80000000	34950000	0	34.95
20000000	80000000	80000000	34950000	0	34.95
20000000	80000000	80000000	34950000	0	34.95
20000000	80000000	80000000	34950000	0	34.95
20000000	80000000	80000000	34950000	0	34.95
20000000	80000000	80000000	34960000	0	34.96
# Ellapsed time: 841.8 seconds
