# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
200000	800000	800000	470000	0.5875	0.47
200000	800000	800000	460000	0.575	0.46
200000	800000	800000	460000	0.575	0.46
200000	800000	800000	460000	0.575	0.46
200000	800000	800000	460000	0.575	0.46
200000	800000	800000	470000	0.5875	0.47
200000	800000	800000	460000	0.575	0.46
200000	800000	800000	460000	0.575	0.46
200000	800000	800000	460000	0.575	0.46
200000	800000	800000	460000	0.575	0.46
# Ellapsed time: 4.62seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
2000000	8000000	8000000	4410000	0.55125	4.41
2000000	8000000	8000000	4510000	0.56375	4.51
2000000	8000000	8000000	4450000	0.55625	4.45
2000000	8000000	8000000	4440000	0.555	4.44
2000000	8000000	8000000	4450000	0.55625	4.45
2000000	8000000	8000000	4440000	0.555	4.44
2000000	8000000	8000000	4440000	0.555	4.44
2000000	8000000	8000000	4450000	0.55625	4.45
2000000	8000000	8000000	4450000	0.55625	4.45
2000000	8000000	8000000	4440000	0.555	4.44
# Ellapsed time: 44.53seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
10000000	40000000	40000000	22760000	0.569	22.76
10000000	40000000	40000000	22680000	0.567	22.68
10000000	40000000	40000000	22780000	0.5695	22.78
10000000	40000000	40000000	22740000	0.5685	22.74
10000000	40000000	40000000	22800000	0.57	22.8
10000000	40000000	40000000	22750000	0.56875	22.75
10000000	40000000	40000000	22850000	0.57125	22.85
10000000	40000000	40000000	22750000	0.56875	22.75
10000000	40000000	40000000	22800000	0.57	22.8
10000000	40000000	40000000	22750000	0.56875	22.75
# Ellapsed time: 227.94seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
20000000	80000000	80000000	43810000	0.547625	43.81
20000000	80000000	80000000	43820000	0.54775	43.82
20000000	80000000	80000000	43770000	0.547125	43.77
20000000	80000000	80000000	43890000	0.548625	43.89
20000000	80000000	80000000	43980000	0.54975	43.98
20000000	80000000	80000000	44050000	0.550625	44.05
20000000	80000000	80000000	44050000	0.550625	44.05
20000000	80000000	80000000	44760000	0.5595	44.76
20000000	80000000	80000000	48860000	0.61075	48.86
20000000	80000000	80000000	47090000	0.588625	47.09
# Ellapsed time: 448.65seconds
