# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
200000	800000	800000	50000	0	0.05
200000	800000	800000	40000	0	0.04
200000	800000	800000	50000	0	0.05
200000	800000	800000	50000	0	0.05
200000	800000	800000	50000	0	0.05
200000	800000	800000	50000	0	0.05
200000	800000	800000	40000	0	0.04
200000	800000	800000	50000	0	0.05
200000	800000	800000	50000	0	0.05
200000	800000	800000	40000	0	0.04
# Ellapsed time: 5.29 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
2000000	8000000	8000000	530000	0	0.53
2000000	8000000	8000000	470000	0	0.47
2000000	8000000	8000000	470000	0	0.47
2000000	8000000	8000000	480000	0	0.48
2000000	8000000	8000000	470000	0	0.47
2000000	8000000	8000000	470000	0	0.47
2000000	8000000	8000000	470000	0	0.47
2000000	8000000	8000000	470000	0	0.47
2000000	8000000	8000000	470000	0	0.47
2000000	8000000	8000000	470000	0	0.47
# Ellapsed time: 50.83 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
10000000	40000000	40000000	2580000	0	2.58
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
10000000	40000000	40000000	2350000	0	2.35
# Ellapsed time: 239.65 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
20000000	80000000	80000000	6020000	0	6.02
20000000	80000000	80000000	5430000	0	5.43
20000000	80000000	80000000	5430000	0	5.43
20000000	80000000	80000000	5420000	0	5.42
20000000	80000000	80000000	5430000	0	5.43
20000000	80000000	80000000	5430000	0	5.43
20000000	80000000	80000000	5430000	0	5.43
20000000	80000000	80000000	5430000	0	5.43
20000000	80000000	80000000	5430000	0	5.43
20000000	80000000	80000000	5430000	0	5.43
# Ellapsed time: 504.59 seconds
