# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
200000	800000	800000	60000	0	0.06
200000	800000	800000	50000	0	0.05
200000	800000	800000	50000	0	0.05
200000	800000	800000	60000	0	0.06
200000	800000	800000	50000	0	0.05
200000	800000	800000	50000	0	0.05
200000	800000	800000	60000	0	0.06
200000	800000	800000	50000	0	0.05
200000	800000	800000	60000	0	0.06
200000	800000	800000	50000	0	0.05
# Ellapsed time: 5.39 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
2000000	8000000	8000000	580000	0	0.58
2000000	8000000	8000000	530000	0	0.53
2000000	8000000	8000000	540000	0	0.54
2000000	8000000	8000000	540000	0	0.54
2000000	8000000	8000000	540000	0	0.54
2000000	8000000	8000000	540000	0	0.54
2000000	8000000	8000000	530000	0	0.53
2000000	8000000	8000000	540000	0	0.54
2000000	8000000	8000000	540000	0	0.54
2000000	8000000	8000000	540000	0	0.54
# Ellapsed time: 49.97 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
20000000	80000000	80000000	6510000	0	6.51
20000000	80000000	80000000	6080000	0	6.08
20000000	80000000	80000000	6080000	0	6.08
20000000	80000000	80000000	6080000	0	6.08
20000000	80000000	80000000	6070000	0	6.07
20000000	80000000	80000000	6080000	0	6.08
20000000	80000000	80000000	6080000	0	6.08
20000000	80000000	80000000	6080000	0	6.08
20000000	80000000	80000000	6070000	0	6.07
20000000	80000000	80000000	6080000	0	6.08
# Ellapsed time: 511.88 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
10000000	40000000	40000000	2860000	0	2.86
10000000	40000000	40000000	2680000	0	2.68
10000000	40000000	40000000	2690000	0	2.69
10000000	40000000	40000000	2680000	0	2.68
10000000	40000000	40000000	2690000	0	2.69
10000000	40000000	40000000	2680000	0	2.68
10000000	40000000	40000000	2690000	0	2.69
10000000	40000000	40000000	2680000	0	2.68
10000000	40000000	40000000	2680000	0	2.68
10000000	40000000	40000000	2690000	0	2.69
# Ellapsed time: 257.81 seconds
