# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
200000	800000	800000	260000	0	0.26
200000	800000	800000	240000	0	0.24
200000	800000	800000	250000	0	0.25
200000	800000	800000	240000	0	0.24
200000	800000	800000	250000	0	0.25
200000	800000	800000	240000	0	0.24
200000	800000	800000	250000	0	0.25
200000	800000	800000	240000	0	0.24
200000	800000	800000	240000	0	0.24
200000	800000	800000	250000	0	0.25
# Ellapsed time: 7.34 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
2000000	8000000	8000000	2520000	0	2.52
2000000	8000000	8000000	2520000	0	2.52
2000000	8000000	8000000	2510000	0	2.51
2000000	8000000	8000000	2500000	0	2.5
2000000	8000000	8000000	2510000	0	2.51
2000000	8000000	8000000	2500000	0	2.5
2000000	8000000	8000000	2500000	0	2.5
2000000	8000000	8000000	2520000	0	2.52
2000000	8000000	8000000	2500000	0	2.5
2000000	8000000	8000000	2520000	0	2.52
# Ellapsed time: 71.75 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
10000000	40000000	40000000	12580000	0	12.58
10000000	40000000	40000000	12660000	0	12.66
10000000	40000000	40000000	12700000	0	12.7
10000000	40000000	40000000	12950000	0	12.95
10000000	40000000	40000000	13180000	0	13.18
10000000	40000000	40000000	12580000	0	12.58
10000000	40000000	40000000	12770000	0	12.77
10000000	40000000	40000000	12950000	0	12.95
10000000	40000000	40000000	12720000	0	12.72
10000000	40000000	40000000	13050000	0	13.05
# Ellapsed time: 359.2 seconds
# Reading tables
# Performing tests
# card(left) card(right) card(result) ticks ticks/tuple seconds
20000000	80000000	80000000	25110000	0	25.11
20000000	80000000	80000000	25100000	0	25.1
20000000	80000000	80000000	25120000	0	25.12
20000000	80000000	80000000	25120000	0	25.12
20000000	80000000	80000000	25110000	0	25.11
20000000	80000000	80000000	25120000	0	25.12
20000000	80000000	80000000	25110000	0	25.11
20000000	80000000	80000000	25120000	0	25.12
20000000	80000000	80000000	25120000	0	25.12
20000000	80000000	80000000	25100000	0	25.1
# Ellapsed time: 723.48 seconds
